Channel number	Impulses
Channel/#	Impulses/#

2033	0
2034	0
2035	0
2036	0
2037	1
2038	0
2039	0
2040	1
2041	0
2042	0
2043	0
2044	0
2045	0
2046	0
2047	0
2048	0
2049	0
2050	0
2051	0
2052	1
2053	0
2054	0
2055	1
2056	1
2057	0
2058	0
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0
2065	0
2066	0
2067	0
2068	0
2069	0
2070	0
2071	1
2072	1
2073	0
2074	0
2075	1
2076	0
2077	0
2078	0
2079	0
2080	1
2081	0
2082	0
2083	0
2084	1
2085	1
2086	0
2087	0
2088	0
2089	1
2090	1
2091	0
2092	0
2093	0
2094	1
2095	0
2096	0
2097	0
2098	0
2099	1
2100	2
2101	0
2102	1
2103	0
2104	0
2105	0
2106	1
2107	0
2108	2
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	1
2116	0
2117	0
2118	0
2119	0
2120	0
2121	0
2122	0
2123	0
2124	0
2125	0
2126	0
2127	0
2128	0
2129	1
2130	2
2131	0
2132	0
2133	0
2134	0
2135	0
2136	1
2137	0
2138	0
2139	1
2140	1
2141	0
2142	1
2143	1
2144	0
2145	0
2146	0
2147	2
2148	1
2149	0
2150	0
2151	0
2152	0
2153	0
2154	1
2155	0
2156	0
2157	1
2158	0
2159	0
2160	0
2161	1
2162	1
2163	0
2164	0
2165	1
2166	0
2167	0
2168	0
2169	0
2170	1
2171	0
2172	1
2173	0
2174	0
2175	0
2176	1
2177	0
2178	1
2179	0
2180	1
2181	0
2182	0
2183	0
2184	1
2185	0
2186	0
2187	0
2188	1
2189	1
2190	0
2191	0
2192	0
2193	0
2194	1
2195	0
2196	1
2197	0
2198	0
2199	1
2200	1
2201	0
2202	0
2203	0
2204	1
2205	2
2206	0
2207	1
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	1
2215	0
2216	1
2217	1
2218	0
2219	1
2220	0
2221	0
2222	0
2223	0
2224	0
2225	0
2226	0
2227	1
2228	0
2229	0
2230	0
2231	0
2232	0
2233	1
2234	1
2235	1
2236	0
2237	1
2238	1
2239	0
2240	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	0
2247	0
2248	0
2249	0
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	1
2259	0
2260	0
2261	0
2262	0
2263	0
2264	0
2265	1
2266	0
2267	1
2268	2
2269	1
2270	0
2271	1
2272	1
2273	0
2274	0
2275	1
2276	0
2277	0
2278	0
2279	0
2280	0
2281	1
2282	1
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	1
2290	1
2291	0
2292	2
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	0
2300	1
2301	0
2302	0
2303	1
2304	0
2305	1
2306	0
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	1
2314	0
2315	0
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0
2322	0
2323	1
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	0
2336	0
2337	0
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	1
2371	0
2372	1
2373	0
2374	0
2375	0
2376	1
2377	0
2378	0
2379	1
2380	0
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	0
2388	0
2389	0
2390	1
2391	0
2392	0
2393	0
2394	0
2395	0
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
2410	1
2411	0
2412	0
2413	0
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	0
2435	0
2436	0
2437	0
2438	2
2439	0
2440	0
2441	0
2442	0
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	1
2454	0
2455	0
2456	0
2457	0
2458	0
2459	0
2460	1
2461	0
2462	0
2463	0
2464	0
2465	0
2466	0
2467	0
2468	0
2469	0
2470	1
2471	0
2472	0
2473	0
2474	0
2475	0
2476	1
2477	1
2478	0
2479	0
2480	0
2481	0
2482	0
2483	0
2484	0
2485	0
2486	0
2487	1
2488	0
2489	0
2490	0
2491	0
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	1
2499	0
2500	1
2501	1
2502	2
2503	0
2504	0
2505	0
2506	0
2507	0
2508	1
2509	0
2510	0
2511	0
2512	0
2513	0
2514	0
2515	0
2516	0
2517	0
2518	1
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	1
2528	1
2529	0
2530	0
2531	0
2532	0
2533	0
2534	0
2535	0
2536	0
2537	1
2538	0
2539	0
2540	0
2541	0
2542	1
2543	0
2544	0
2545	0
2546	0
2547	0
2548	1
2549	0
2550	0
2551	0
2552	1
2553	0
2554	0
2555	0
2556	0
2557	0
2558	0
2559	0
2560	0
2561	0
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	0
2574	1
2575	0
2576	0
2577	0
2578	0
2579	0
2580	0
2581	0
2582	0
2583	0
2584	0
2585	1
2586	0
2587	0
2588	1
2589	0
2590	0
2591	0
2592	0
2593	1
2594	0
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	0
2623	0
2624	0
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	0
2633	1
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0
2645	0
2646	0
2647	0
2648	0
2649	0
2650	0
2651	0
2652	0
2653	0
2654	0
2655	0
2656	0
2657	1
2658	0
2659	0
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	1
2669	0
2670	0
2671	0
2672	0
2673	0
2674	0
2675	0
2676	0
2677	0
2678	0
2679	0
2680	0
2681	1
2682	0
2683	1
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	1
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	1
2728	1
2729	0
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	1
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	1
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	1
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	1
2799	0
2800	0
2801	0
2802	1
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	1
2810	0
2811	0
2812	0
2813	0
2814	1
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	1
2826	0
2827	0
2828	0
2829	0
2830	1
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	1
2848	0
2849	0
2850	0
2851	0
2852	1
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	1
2863	0
2864	1
2865	0
2866	0
2867	0
2868	0
2869	0
2870	1
2871	0
2872	1
2873	0
2874	0
2875	0
2876	0
2877	0
2878	1
2879	0
2880	0
2881	0
2882	0
2883	0
2884	1
2885	0
2886	0
2887	0
2888	0
2889	1
2890	0
2891	0
2892	0
2893	1
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	0
2920	0
2921	1
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	0
2963	0
2964	0
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2971	0
2972	1
2973	0
2974	0
2975	1
2976	0
2977	0
2978	0
2979	0
2980	0
2981	0
2982	0
2983	0
2984	0
2985	0
2986	0
2987	0
2988	0
2989	0
