Address:,USB0::0x0957::0x179B::MY54313431::0::INSTR,,Analog Channels,,,
,,,-0.23750000042,-0.0107349251629785,-0.0238693464780226,
,,,-0.23645833376,-0.0108605533023365,-0.0226130650844425,
,,,-0.2354166671,-0.0109861814416945,-0.0226130650844425,
,,,-0.23437500044,-0.0111118095810525,-0.0238693464780226,
,,,-0.23333333378,-0.0112374377204105,-0.0226130650844425,
,,,-0.23229166712,-0.0113630658597685,-0.0238693464780226,
,,,-0.23125000046,-0.0114886939991266,-0.0238693464780226,
,,,-0.2302083338,-0.0114886939991266,-0.0238693464780226,
,,,-0.22916666714,-0.0116143221384846,-0.0226130650844425,
,,,-0.22812500048,-0.0117399502778426,-0.0238693464780226,
,,,-0.22708333382,-0.0118655784172006,-0.0238693464780226,
,,,-0.22604166716,-0.0119912065565586,-0.0226130650844425,
,,,-0.2250000005,-0.0121168346959166,-0.0238693464780226,
,,,-0.22395833384,-0.0122424628352746,-0.0238693464780226,
,,,-0.22291666718,-0.0123680909746327,-0.0226130650844425,
,,,-0.22187500052,-0.0124937191139907,-0.0238693464780226,
,,,-0.22083333386,-0.0126193472533487,-0.0226130650844425,
,,,-0.2197916672,-0.0127449753927067,-0.0238693464780226,
,,,-0.21875000054,-0.0129962316714227,-0.0238693464780226,
,,,-0.21770833388,-0.0131218598107807,-0.0238693464780226,
,,,-0.21666666722,-0.0132474879501387,-0.0226130650844425,
,,,-0.21562500056,-0.0133731160894968,-0.0238693464780226,
,,,-0.2145833339,-0.0134987442288548,-0.0238693464780226,
,,,-0.21354166724,-0.0136243723682128,-0.0226130650844425,
,,,-0.21250000058,-0.0137500005075708,-0.0226130650844425,
,,,-0.21145833392,-0.0140012567862868,-0.0226130650844425,
,,,-0.21041666726,-0.0141268849256448,-0.0226130650844425,
,,,-0.2093750006,-0.0142525130650029,-0.0226130650844425,
,,,-0.20833333394,-0.0145037693437189,-0.0226130650844425,
,,,-0.20729166728,-0.0146293974830769,-0.0238693464780226,
,,,-0.20625000062,-0.0147550256224349,-0.0226130650844425,
,,,-0.20520833396,-0.0150062819011509,-0.0238693464780226,
,,,-0.2041666673,-0.015257538179867,-0.0238693464780226,
,,,-0.20312500064,-0.015383166319225,-0.0226130650844425,
,,,-0.20208333398,-0.015508794458583,-0.0226130650844425,
,,,-0.20104166732,-0.015760050737299,-0.0226130650844425,
,,,-0.20000000066,-0.0160113070160151,-0.0238693464780226,
,,,-0.198958334,-0.0161369351553731,-0.0238693464780226,
,,,-0.19791666734,-0.0163881914340891,-0.0238693464780226,
,,,-0.19687500068,-0.0166394477128051,-0.0238693464780226,
,,,-0.19583333402,-0.0168907039915212,-0.0238693464780226,
,,,-0.19479166736,-0.0171419602702372,-0.0238693464780226,
,,,-0.1937500007,-0.0172675884095952,-0.0238693464780226,
,,,-0.19270833404,-0.0175188446883112,-0.0238693464780226,
,,,-0.19166666738,-0.0177701009670272,-0.0226130650844425,
,,,-0.19062500072,-0.0180213572457433,-0.0238693464780226,
,,,-0.18958333406,-0.0182726135244593,-0.0226130650844425,
,,,-0.1885416674,-0.0185238698031753,-0.0238693464780226,
,,,-0.18750000074,-0.0187751260818914,-0.0238693464780226,
,,,-0.18645833408,-0.0190263823606074,-0.0238693464780226,
,,,-0.18541666742,-0.0194032667786814,-0.0238693464780226,
,,,-0.18437500076,-0.0196545230573975,-0.0226130650844425,
,,,-0.1833333341,-0.0200314074754715,-0.0226130650844425,
,,,-0.18229166744,-0.0202826637541875,-0.0238693464780226,
,,,-0.18125000078,-0.0205339200329036,-0.0226130650844425,
,,,-0.18020833412,-0.0209108044509776,-0.0238693464780226,
,,,-0.17916666746,-0.0211620607296936,-0.0226130650844425,
,,,-0.1781250008,-0.0216645732871257,-0.0238693464780226,
,,,-0.17708333414,-0.0219158295658417,-0.0238693464780226,
,,,-0.17604166748,-0.0222927139839157,-0.0238693464780226,
,,,-0.17500000082,-0.0226695984019898,-0.0238693464780226,
,,,-0.17395833416,-0.0230464828200638,-0.0238693464780226,
,,,-0.1729166675,-0.0235489953774959,-0.0238693464780226,
,,,-0.17187500084,-0.0238002516562119,-0.0238693464780226,
,,,-0.17083333418,-0.024302764213644,-0.0238693464780226,
,,,-0.16979166752,-0.024679648631718,-0.0251256278716028,
,,,-0.16875000086,-0.0251821611891501,-0.0238693464780226,
,,,-0.1677083342,-0.0256846737465821,-0.0238693464780226,
,,,-0.16666666754,-0.0260615581646562,-0.0238693464780226,
,,,-0.16562500088,-0.0265640707220882,-0.0238693464780226,
,,,-0.16458333422,-0.0270665832795203,-0.0238693464780226,
,,,-0.16354166756,-0.0275690958369523,-0.0251256278716028,
,,,-0.1625000009,-0.0280716083943844,-0.0238693464780226,
,,,-0.16145833424,-0.0285741209518164,-0.0238693464780226,
,,,-0.16041666758,-0.0292022616486065,-0.0238693464780226,
,,,-0.15937500092,-0.0297047742060386,-0.0238693464780226,
,,,-0.15833333426,-0.0303329149028286,-0.0238693464780226,
,,,-0.1572916676,-0.0308354274602607,-0.0238693464780226,
,,,-0.15625000094,-0.0314635681570508,-0.0238693464780226,
,,,-0.15520833428,-0.0320917088538408,-0.0238693464780226,
,,,-0.15416666762,-0.0327198495506309,-0.0238693464780226,
,,,-0.15312500096,-0.033222362108063,-0.0238693464780226,
,,,-0.1520833343,-0.033976130944211,-0.0226130650844425,
,,,-0.15104166764,-0.0346042716410011,-0.0238693464780226,
,,,-0.15000000098,-0.0352324123377912,-0.0251256278716028,
,,,-0.14895833432,-0.0359861811739393,-0.0238693464780226,
,,,-0.14791666766,-0.0367399500100873,-0.0238693464780226,
,,,-0.146875001,-0.0373680907068774,-0.0238693464780226,
,,,-0.14583333434,-0.0381218595430255,-0.0238693464780226,
,,,-0.14479166768,-0.0388756283791736,-0.0238693464780226,
,,,-0.14375000102,-0.0395037690759636,-0.0238693464780226,
,,,-0.14270833436,-0.0402575379121117,-0.0238693464780226,
,,,-0.1416666677,-0.0410113067482598,-0.0238693464780226,
,,,-0.14062500104,-0.0417650755844079,-0.0238693464780226,
,,,-0.13958333438,-0.042518844420556,-0.0238693464780226,
,,,-0.13854166772,-0.0432726132567041,-0.0238693464780226,
,,,-0.13750000106,-0.0439007539534941,-0.0226130650844425,
,,,-0.1364583344,-0.0447801509290002,-0.0238693464780226,
,,,-0.13541666774,-0.0454082916257903,-0.0238693464780226,
,,,-0.13437500108,-0.0461620604619384,-0.0238693464780226,
,,,-0.13333333442,-0.0467902011587285,-0.0238693464780226,
,,,-0.13229166776,-0.0474183418555185,-0.0238693464780226,
,,,-0.1312500011,-0.0480464825523086,-0.0238693464780226,
,,,-0.13020833444,-0.0486746232490987,-0.0238693464780226,
,,,-0.12916666778,-0.0493027639458887,-0.0238693464780226,
,,,-0.12812500112,-0.0498052765033208,-0.0238693464780226,
,,,-0.12708333446,-0.0503077890607528,-0.0238693464780226,
,,,-0.1260416678,-0.0508103016181849,-0.0238693464780226,
,,,-0.12500000114,-0.0511871860362589,-0.0238693464780226,
,,,-0.12395833448,-0.051564070454333,-0.0238693464780226,
,,,-0.12291666782,-0.051940954872407,-0.0226130650844425,
,,,-0.12187500116,-0.052192211151123,-0.0238693464780226,
,,,-0.1208333345,-0.0523178392904811,-0.0238693464780226,
,,,-0.11979166784,-0.0524434674298391,-0.0238693464780226,
,,,-0.11875000118,-0.0525690955691971,-0.0238693464780226,
,,,-0.11770833452,-0.0524434674298391,-0.0238693464780226,
,,,-0.11666666786,-0.0524434674298391,-0.0238693464780226,
,,,-0.1156250012,-0.0523178392904811,-0.0238693464780226,
,,,-0.11458333454,-0.051940954872407,-0.0238693464780226,
,,,-0.11354166788,-0.051815326733049,-0.0238693464780226,
,,,-0.11250000122,-0.051312814175617,-0.0238693464780226,
,,,-0.11145833456,-0.0508103016181849,-0.0238693464780226,
,,,-0.1104166679,-0.0503077890607528,-0.0238693464780226,
,,,-0.10937500124,-0.0496796483639628,-0.0226130650844425,
,,,-0.10833333458,-0.0489258795278147,-0.0238693464780226,
,,,-0.10729166792,-0.0481721106916666,-0.0238693464780226,
,,,-0.10625000126,-0.0472927137161605,-0.0238693464780226,
,,,-0.1052083346,-0.0462876886012964,-0.0238693464780226,
,,,-0.10416666794,-0.0452826634864323,-0.0238693464780226,
,,,-0.10312500128,-0.0441520102322102,-0.0238693464780226,
,,,-0.10208333462,-0.043021356977988,-0.0238693464780226,
,,,-0.10104166796,-0.0416394474450499,-0.0238693464780226,
,,,-0.1000000013,-0.0402575379121117,-0.0251256278716028,
,,,-0.09895833464,-0.0388756283791736,-0.0238693464780226,
,,,-0.09791666798,-0.0374937188462354,-0.0238693464780226,
,,,-0.09687500132,-0.0359861811739393,-0.0238693464780226,
,,,-0.09583333466,-0.0343530153622851,-0.0238693464780226,
,,,-0.094791668,-0.0325942214112729,-0.0238693464780226,
,,,-0.09375000134,-0.0308354274602607,-0.0238693464780226,
,,,-0.0927083346799999,-0.0290766335092485,-0.0226130650844425,
,,,-0.09166666802,-0.0273178395582363,-0.0238693464780226,
,,,-0.09062500136,-0.0254334174678661,-0.0238693464780226,
,,,-0.0895833347,-0.0235489953774959,-0.0238693464780226,
,,,-0.08854166804,-0.0216645732871257,-0.0226130650844425,
,,,-0.08750000138,-0.0197801511967555,-0.0238693464780226,
,,,-0.08645833472,-0.0177701009670272,-0.0238693464780226,
,,,-0.08541666806,-0.015760050737299,-0.0226130650844425,
,,,-0.0843750014,-0.0137500005075708,-0.0238693464780226,
,,,-0.08333333474,-0.0116143221384846,-0.0238693464780226,
,,,-0.08229166808,-0.00960427190875635,-0.0226130650844425,
,,,-0.08125000142,-0.00746859353967011,-0.0238693464780226,
,,,-0.08020833476,-0.00533291517058387,-0.0251256278716028,
,,,-0.0791666680999999,-0.00319723680149764,-0.0238693464780226,
,,,-0.07812500144,-0.000935930293053389,-0.0238693464780226,
,,,-0.07708333478,0.00132537621539086,-0.0238693464780226,
,,,-0.07604166812,0.00358668272383511,-0.0238693464780226,
,,,-0.07500000146,0.00597361737163737,-0.0238693464780226,
,,,-0.0739583348,0.00836055201943964,-0.0238693464780226,
,,,-0.0729166681399999,0.0108731148065999,-0.0238693464780226,
,,,-0.07187500148,0.0133856775937602,-0.0226130650844425,
,,,-0.07083333482,0.0158982403809205,-0.0238693464780226,
,,,-0.06979166816,0.0185364313074388,-0.0238693464780226,
,,,-0.0687500015,0.0211746222339571,-0.0226130650844425,
,,,-0.06770833484,0.0239384412998334,-0.0238693464780226,
,,,-0.06666666818,0.0267022603657097,-0.0238693464780226,
,,,-0.0656250015199999,0.029466079431586,-0.0238693464780226,
,,,-0.06458333486,0.0323555266368203,-0.0226130650844425,
,,,-0.0635416682,0.0352449738420546,-0.0238693464780226,
,,,-0.06250000154,0.0382600491866469,-0.0238693464780226,
,,,-0.06145833488,0.0412751245312393,-0.0226130650844425,
,,,-0.06041666822,0.0444158280151896,-0.0238693464780226,
,,,-0.0593750015599999,0.047430903359782,-0.0226130650844425,
,,,-0.0583333349,0.0505716068437323,-0.0238693464780226,
,,,-0.05729166824,0.0538379384670407,-0.0238693464780226,
,,,-0.05625000158,0.056978641950991,-0.0238693464780226,
,,,-0.05520833492,0.0602449735742994,-0.0226130650844425,
,,,-0.05416666826,0.0633856770582497,-0.0238693464780226,
,,,-0.0531250015999999,0.066400752402842,-0.0238693464780226,
,,,-0.0520833349399999,0.0694158277474344,-0.0238693464780226,
,,,-0.05104166828,0.0723052749526687,-0.0238693464780226,
,,,-0.05000000162,0.075069094018545,-0.0238693464780226,
,,,-0.04895833496,0.0777072849450633,-0.0226130650844425,
,,,-0.0479166683,0.0800942195928656,-0.0238693464780226,
,,,-0.04687500164,0.0822298979619518,-0.0238693464780226,
,,,-0.04583333498,0.084114320052322,-0.0226130650844425,
,,,-0.04479166832,0.0857474858639762,-0.0226130650844425,
,,,-0.04375000166,0.0872550235362723,-0.0238693464780226,
,,,-0.0427083349999999,0.0882600486511365,-0.0238693464780226,
,,,-0.0416666683399999,0.0890138174872845,-0.0238693464780226,
,,,-0.0406250016799999,0.0893907019053586,-0.0238693464780226,
,,,-0.0395833350199999,0.0892650737660006,-0.0238693464780226,
,,,-0.0385416683599999,0.0888881893479265,-0.0226130650844425,
,,,-0.0375000017,0.0882600486511365,-0.0238693464780226,
,,,-0.03645833504,0.0871293953969143,-0.0226130650844425,
,,,-0.03541666838,0.0857474858639762,-0.0226130650844425,
,,,-0.03437500172,0.084114320052322,-0.0238693464780226,
,,,-0.03333333506,0.0822298979619518,-0.0226130650844425,
,,,-0.0322916684,0.0800942195928656,-0.0226130650844425,
,,,-0.03125000174,0.0777072849450633,-0.0226130650844425,
,,,-0.03020833508,0.075194722157903,-0.0226130650844425,
,,,-0.0291666684199999,0.0725565312313847,-0.0238693464780226,
,,,-0.0281250017599999,0.0699183403048664,-0.0238693464780226,
,,,-0.0270833350999999,0.0671545212389901,-0.0238693464780226,
,,,-0.0260416684399999,0.0645163303124718,-0.0226130650844425,
,,,-0.0250000017799999,0.0616268831072375,-0.0238693464780226,
,,,-0.02395833512,0.0587374359020032,-0.0238693464780226,
,,,-0.02291666846,0.0560992449754849,-0.0226130650844425,
,,,-0.0218750018,0.0533354259096086,-0.0226130650844425,
,,,-0.02083333514,0.0506972349830903,-0.0238693464780226,
,,,-0.01979166848,0.04818467219593,-0.0238693464780226,
,,,-0.01875000182,0.0455464812694117,-0.0226130650844425,
,,,-0.01770833516,0.0431595466216095,-0.0238693464780226,
,,,-0.0166666685,0.0408982401131652,-0.0238693464780226,
,,,-0.0156250018399999,0.038511305465363,-0.0238693464780226,
,,,-0.0145833351799999,0.0365012552356347,-0.0238693464780226,
,,,-0.0135416685199999,0.0343655768665485,-0.0238693464780226,
,,,-0.0125000018599999,0.0324811547761783,-0.0238693464780226,
,,,-0.0114583351999999,0.0304711045464501,-0.0226130650844425,
,,,-0.01041666854,0.0287123105954379,-0.0238693464780226,
,,,-0.00937500187999996,0.0269535166444257,-0.0238693464780226,
,,,-0.00833333521999996,0.0251947226934135,-0.0238693464780226,
,,,-0.00729166855999996,0.0236871850211173,-0.0238693464780226,
,,,-0.00625000189999997,0.0220540192094631,-0.0238693464780226,
,,,-0.00520833523999997,0.020672109676525,-0.0238693464780226,
,,,-0.00416666857999998,0.0192902001435868,-0.0238693464780226,
,,,-0.00312500191999998,0.0180339187500067,-0.0238693464780226,
,,,-0.00208333525999993,0.0167776373564266,-0.0238693464780226,
,,,-0.00104166859999993,0.0156469841022044,-0.0238693464780226,
,,,-1.93999993847171E-09,0.0145163308479823,-0.0238693464780226,
,,,0.00104166472000006,0.0133856775937602,-0.0226130650844425,
,,,0.00208333138000005,0.0123806524788961,-0.0238693464780226,
,,,0.00312499804000005,0.01150125550339,-0.0238693464780226,
,,,0.00416666470000004,0.0106218585278839,-0.0238693464780226,
,,,0.00520833136000004,0.00974246155237779,-0.0238693464780226,
,,,0.00624999802000004,0.00898869271622971,-0.0238693464780226,
,,,0.00729166468000003,0.00823492388008162,-0.0226130650844425,
,,,0.00833333134000003,0.00760678318329155,-0.0238693464780226,
,,,0.00937499800000002,0.00697864248650149,-0.0238693464780226,
,,,0.0104166646600001,0.00635050178971142,-0.0238693464780226,
,,,0.0114583313200001,0.00572236109292135,-0.0238693464780226,
,,,0.0124999979800001,0.00521984853548929,-0.0238693464780226,
,,,0.0135416646400001,0.00471733597805724,-0.0226130650844425,
,,,0.0145833313000001,0.00421482342062518,-0.0238693464780226,
,,,0.0156249979600001,0.00371231086319312,-0.0226130650844425,
,,,0.01666666462,0.00333542644511908,-0.0238693464780226,
,,,0.01770833128,0.00295854202704504,-0.0238693464780226,
,,,0.01874999794,0.002581657608971,-0.0238693464780226,
,,,0.0197916646,0.00220477319089696,-0.0238693464780226,
,,,0.02083333126,0.00195351691218093,-0.0238693464780226,
,,,0.02187499792,0.00157663249410689,-0.0226130650844425,
,,,0.02291666458,0.00132537621539086,-0.0226130650844425,
,,,0.0239583312400001,0.000948491797316819,-0.0238693464780226,
,,,0.0249999979000001,0.000697235518600792,-0.0238693464780226,
,,,0.0260416645600001,0.000445979239884764,-0.0238693464780226,
,,,0.0270833312200001,0.000194722961168736,-0.0238693464780226,
,,,0.0281249978800001,-5.65333175472915E-05,-0.0238693464780226,
,,,0.0291666645400001,-0.000182161456905305,-0.0238693464780226,
,,,0.0302083312,-0.000433417735621333,-0.0238693464780226,
,,,0.03124999786,-0.000559045874979347,-0.0238693464780226,
,,,0.03229166452,-0.000684674014337361,-0.0226130650844425,
,,,0.03333333118,-0.000935930293053389,-0.0238693464780226,
,,,0.03437499784,-0.0010615584324114,-0.0238693464780226,
,,,0.0354166645,-0.00131281471112743,-0.0238693464780226,
,,,0.03645833116,-0.00131281471112743,-0.0238693464780226,
,,,0.0374999978200001,-0.00143844285048544,-0.0226130650844425,
,,,0.0385416644800001,-0.00156407098984346,-0.0238693464780226,
,,,0.0395833311400001,-0.00168969912920147,-0.0238693464780226,
,,,0.0406249978000001,-0.00181532726855949,-0.0238693464780226,
,,,0.0416666644600001,-0.0019409554079175,-0.0238693464780226,
,,,0.0427083311200001,-0.0019409554079175,-0.0238693464780226,
,,,0.04374999778,-0.00219221168663353,-0.0238693464780226,
,,,0.04479166444,-0.00219221168663353,-0.0238693464780226,
,,,0.0458333311,-0.00231783982599154,-0.0251256278716028,
,,,0.04687499776,-0.00231783982599154,-0.0238693464780226,
,,,0.04791666442,-0.00244346796534956,-0.0238693464780226,
,,,0.04895833108,-0.00244346796534956,-0.0238693464780226,
,,,0.04999999774,-0.00256909610470757,-0.0238693464780226,
,,,0.0510416644000001,-0.00256909610470757,-0.0238693464780226,
,,,0.0520833310600001,-0.00269472424406558,-0.0238693464780226,
,,,0.0531249977200001,-0.00269472424406558,-0.0238693464780226,
,,,0.0541666643800001,-0.0028203523834236,-0.0238693464780226,
,,,0.0552083310400001,-0.0028203523834236,-0.0251256278716028,
,,,0.0562499977000001,-0.0028203523834236,-0.0238693464780226,
,,,0.0572916643600001,-0.00294598052278161,-0.0238693464780226,
,,,0.05833333102,-0.00294598052278161,-0.0238693464780226,
,,,0.05937499768,-0.00294598052278161,-0.0238693464780226,
,,,0.06041666434,-0.00307160866213962,-0.0238693464780226,
,,,0.061458331,-0.00307160866213962,-0.0238693464780226,
,,,0.06249999766,-0.00307160866213962,-0.0238693464780226,
,,,0.0635416643200001,-0.00319723680149764,-0.0238693464780226,
,,,0.0645833309800001,-0.00319723680149764,-0.0238693464780226,
,,,0.0656249976400001,-0.00319723680149764,-0.0251256278716028,
,,,0.0666666643000001,-0.00319723680149764,-0.0238693464780226,
,,,0.0677083309600001,-0.00319723680149764,-0.0226130650844425,
,,,0.0687499976200001,-0.00319723680149764,-0.0238693464780226,
,,,0.0697916642800001,-0.00332286494085565,-0.0251256278716028,
,,,0.0708333309400001,-0.00332286494085565,-0.0238693464780226,
,,,0.0718749976,-0.00332286494085565,-0.0238693464780226,
,,,0.07291666426,-0.00332286494085565,-0.0238693464780226,
,,,0.07395833092,-0.00344849308021367,-0.0226130650844425,
,,,0.07499999758,-0.00344849308021367,-0.0238693464780226,
,,,0.07604166424,-0.00344849308021367,-0.0238693464780226,
,,,0.0770833309000001,-0.00344849308021367,-0.0238693464780226,
,,,0.0781249975600001,-0.00357412121957168,-0.0226130650844425,
,,,0.0791666642200001,-0.00344849308021367,-0.0238693464780226,
,,,0.0802083308800001,-0.00357412121957168,-0.0238693464780226,
,,,0.0812499975400001,-0.00344849308021367,-0.0238693464780226,
,,,0.0822916642000001,-0.00357412121957168,-0.0251256278716028,
,,,0.0833333308600001,-0.00357412121957168,-0.0238693464780226,
,,,0.0843749975200001,-0.00357412121957168,-0.0238693464780226,
,,,0.08541666418,-0.00357412121957168,-0.0238693464780226,
,,,0.08645833084,-0.00357412121957168,-0.0238693464780226,
,,,0.0874999975,-0.00357412121957168,-0.0238693464780226,
,,,0.08854166416,-0.00357412121957168,-0.0238693464780226,
,,,0.08958333082,-0.00357412121957168,-0.0251256278716028,
,,,0.0906249974800001,-0.00357412121957168,-0.0251256278716028,
,,,0.0916666641400001,-0.00369974935892969,-0.0251256278716028,
,,,0.0927083308000001,-0.00369974935892969,-0.0251256278716028,
,,,0.0937499974600001,-0.00357412121957168,-0.0238693464780226,
,,,0.0947916641200001,-0.00357412121957168,-0.0251256278716028,
,,,0.0958333307800001,-0.00369974935892969,-0.0251256278716028,
,,,0.0968749974400001,-0.00369974935892969,-0.0238693464780226,
,,,0.0979166641000001,-0.00369974935892969,-0.0251256278716028,
,,,0.09895833076,-0.00369974935892969,-0.0251256278716028,
,,,0.09999999742,-0.00369974935892969,-0.0251256278716028,
,,,0.10104166408,-0.00369974935892969,-0.0251256278716028,
,,,0.10208333074,-0.00369974935892969,-0.0263819092651829,
,,,0.1031249974,-0.00369974935892969,-0.0263819092651829,
,,,0.10416666406,-0.00369974935892969,-0.0251256278716028,
,,,0.10520833072,-0.00369974935892969,-0.0263819092651829,
,,,0.10624999738,-0.00369974935892969,-0.0276381906587631,
,,,0.10729166404,-0.00369974935892969,-0.0288944720523432,
,,,0.1083333307,-0.00369974935892969,-0.0276381906587631,
,,,0.10937499736,-0.00369974935892969,-0.0301507534459233,
,,,0.11041666402,-0.00369974935892969,-0.0301507534459233,
,,,0.11145833068,-0.00369974935892969,-0.0301507534459233,
,,,0.11249999734,-0.00369974935892969,-0.0314070348395035,
,,,0.113541664,-0.00369974935892969,-0.0326633162330836,
,,,0.11458333066,-0.00369974935892969,-0.0351758790202439,
,,,0.11562499732,-0.00369974935892969,-0.036432160413824,
,,,0.11666666398,-0.00369974935892969,-0.036432160413824,
,,,0.11770833064,-0.00369974935892969,-0.0402010045945644,
,,,0.1187499973,-0.00369974935892969,-0.0414572859881446,
,,,0.11979166396,-0.00369974935892969,-0.045226130168885,
,,,0.12083333062,-0.00369974935892969,-0.0489949743496254,
,,,0.12187499728,-0.00369974935892969,-0.0552763813175261,
,,,0.12291666394,-0.00369974935892969,-0.0603015068918467,
,,,0.1239583306,-0.00369974935892969,-0.0665829138597474,
,,,0.12499999726,-0.00369974935892969,-0.0766331650083885,
,,,0.12604166392,-0.00369974935892969,-0.0866834161570296,
,,,0.12708333058,-0.00369974935892969,-0.101758792879991,
,,,0.12812499724,-0.00369974935892969,-0.120603013783693,
,,,0.1291666639,-0.00369974935892969,-0.141959797474556,
,,,0.13020833056,-0.00382537749828771,-0.173366832314059,
,,,0.13124999722,-0.00369974935892969,-0.204773867153563,
,,,0.13229166388,-0.00382537749828771,-0.243718590354547,
,,,0.13333333054,-0.00382537749828771,-0.281407032161951,
,,,0.1343749972,-0.00382537749828771,-0.302763815852813,
,,,0.13541666386,-0.00382537749828771,-0.297738690278493,
,,,0.13645833052,-0.00369974935892969,-0.260050248471089,
,,,0.13749999718,-0.00382537749828771,-0.198492460185662,
,,,0.13854166384,-0.00369974935892969,-0.121859295177273,
