Time(s),CHAN1(V)
-0.003060,0.000151
-0.003053,0.000151
-0.003047,0.000151
-0.003040,0.000151
-0.003034,0.000151
-0.003027,0.000151
-0.003021,0.000151
-0.003014,0.000151
-0.003008,0.000151
-0.003001,0.000151
-0.002995,0.000151
-0.002988,0.000151
-0.002982,0.000151
-0.002975,0.000151
-0.002969,0.000151
-0.002962,0.000151
-0.002956,0.000151
-0.002949,0.000151
-0.002943,0.000151
-0.002936,0.000151
-0.002930,0.000151
-0.002923,0.000151
-0.002917,0.000151
-0.002910,0.000151
-0.002904,0.000151
-0.002897,0.000151
-0.002891,0.000151
-0.002884,0.000151
-0.002878,0.000151
-0.002871,0.000151
-0.002865,0.000151
-0.002858,0.000151
-0.002852,0.000151
-0.002845,0.000151
-0.002839,0.000151
-0.002832,0.000151
-0.002826,0.000151
-0.002819,0.000151
-0.002813,0.000151
-0.002806,0.000151
-0.002799,0.000151
-0.002793,0.000151
-0.002786,0.000151
-0.002780,0.000151
-0.002773,0.000151
-0.002767,0.000151
-0.002760,0.000151
-0.002754,0.000151
-0.002747,0.000151
-0.002741,0.000151
-0.002734,0.000151
-0.002728,0.000151
-0.002721,0.000151
-0.002715,0.000151
-0.002708,0.000151
-0.002702,0.000151
-0.002695,0.000151
-0.002689,0.000151
-0.002682,0.000151
-0.002676,0.000151
-0.002669,0.000151
-0.002663,0.000151
-0.002656,0.000151
-0.002650,0.000151
-0.002643,0.000151
-0.002637,0.000151
-0.002630,0.000151
-0.002624,0.000151
-0.002617,0.000151
-0.002611,0.000151
-0.002604,0.000151
-0.002598,0.000151
-0.002591,0.000151
-0.002585,0.000151
-0.002578,0.000151
-0.002572,0.000151
-0.002565,0.000151
-0.002559,0.000151
-0.002552,0.000151
-0.002546,0.000151
-0.002539,0.000151
-0.002533,0.000151
-0.002526,0.000151
-0.002520,0.000151
-0.002513,0.000151
-0.002507,0.000151
-0.002500,0.000151
-0.002493,0.000151
-0.002487,0.000151
-0.002480,0.000151
-0.002474,0.000151
-0.002467,0.000151
-0.002461,0.000151
-0.002454,0.000151
-0.002448,0.000151
-0.002441,0.000151
-0.002435,0.000151
-0.002428,0.000151
-0.002422,0.000151
-0.002415,0.000151
-0.002409,0.000151
-0.002402,0.000151
-0.002396,0.000151
-0.002389,0.000151
-0.002383,0.000151
-0.002376,0.000151
-0.002370,0.000151
-0.002363,0.000151
-0.002357,0.000151
-0.002350,0.000151
-0.002344,0.000151
-0.002337,0.000151
-0.002331,0.000151
-0.002324,0.000151
-0.002318,0.000151
-0.002311,0.000151
-0.002305,0.000151
-0.002298,0.000151
-0.002292,0.000151
-0.002285,0.000151
-0.002279,0.000151
-0.002272,0.000151
-0.002266,0.000151
-0.002259,0.000151
-0.002253,0.000151
-0.002246,0.000151
-0.002240,0.000151
-0.002233,0.000151
-0.002227,0.000151
-0.002220,0.000151
-0.002214,0.000151
-0.002207,0.000151
-0.002201,0.000151
-0.002194,0.000151
-0.002188,0.000151
-0.002181,0.000151
-0.002174,0.000151
-0.002168,0.000151
-0.002161,0.000151
-0.002155,0.000151
-0.002148,0.000151
-0.002142,0.000151
-0.002135,0.000151
-0.002129,0.000151
-0.002122,0.000151
-0.002116,0.000151
-0.002109,0.000151
-0.002103,0.000151
-0.002096,0.000151
-0.002090,0.000151
-0.002083,0.000151
-0.002077,0.000151
-0.002070,0.000151
-0.002064,0.000151
-0.002057,0.000151
-0.002051,0.000151
-0.002044,0.000151
-0.002038,0.000151
-0.002031,0.000151
-0.002025,0.000151
-0.002018,0.000151
-0.002012,0.000151
-0.002005,0.000151
-0.001999,0.000151
-0.001992,0.000151
-0.001986,0.000151
-0.001979,0.000151
-0.001973,0.000151
-0.001966,0.000151
-0.001960,0.000151
-0.001953,0.000151
-0.001947,0.000151
-0.001940,0.000151
-0.001934,0.000151
-0.001927,0.000151
-0.001921,0.000151
-0.001914,0.000151
-0.001908,0.000151
-0.001901,0.000151
-0.001895,0.000151
-0.001888,0.000151
-0.001882,0.000151
-0.001875,0.000151
-0.001868,0.000151
-0.001862,0.000151
-0.001855,0.000151
-0.001849,0.000151
-0.001842,0.000151
-0.001836,0.000151
-0.001829,0.000151
-0.001823,0.000151
-0.001816,0.000151
-0.001810,0.000151
-0.001803,0.000151
-0.001797,0.000151
-0.001790,0.000151
-0.001784,0.000151
-0.001777,0.000151
-0.001771,0.000151
-0.001764,0.000151
-0.001758,0.000151
-0.001751,0.000151
-0.001745,0.000151
-0.001738,0.000151
-0.001732,0.000151
-0.001725,0.000151
-0.001719,0.000151
-0.001712,0.000151
-0.001706,0.000151
-0.001699,0.000151
-0.001693,0.000151
-0.001686,0.000151
-0.001680,0.000151
-0.001673,0.000151
-0.001667,0.000151
-0.001660,0.000151
-0.001654,0.000151
-0.001647,0.000151
-0.001641,0.000151
-0.001634,0.000151
-0.001628,0.000151
-0.001621,0.000151
-0.001615,0.000151
-0.001608,0.000151
-0.001602,0.000151
-0.001595,0.000151
-0.001589,0.000151
-0.001582,0.000151
-0.001576,0.000151
-0.001569,0.000151
-0.001563,0.000151
-0.001556,0.000151
-0.001549,0.000151
-0.001543,0.000151
-0.001536,0.000151
-0.001530,0.000151
-0.001523,0.000151
-0.001517,0.000151
-0.001510,0.000151
-0.001504,0.000151
-0.001497,0.000151
-0.001491,0.000151
-0.001484,0.000151
-0.001478,0.000151
-0.001471,0.000151
-0.001465,0.000151
-0.001458,0.000151
-0.001452,0.000151
-0.001445,0.000151
-0.001439,0.000151
-0.001432,0.000151
-0.001426,0.000151
-0.001419,0.000151
-0.001413,0.000151
-0.001406,0.000151
-0.001400,0.000151
-0.001393,0.000151
-0.001387,0.000151
-0.001380,0.000151
-0.001374,0.000151
-0.001367,0.000151
-0.001361,0.000151
-0.001354,0.000151
-0.001348,0.000151
-0.001341,0.000151
-0.001335,0.000151
-0.001328,0.000151
-0.001322,0.000151
-0.001315,0.000151
-0.001309,0.000151
-0.001302,0.000151
-0.001296,0.000151
-0.001289,0.000151
-0.001283,0.000151
-0.001276,0.000151
-0.001270,0.000151
-0.001263,0.000151
-0.001257,0.000151
-0.001250,0.000151
-0.001243,0.000151
-0.001237,0.000151
-0.001230,0.000151
-0.001224,0.000151
-0.001217,0.000151
-0.001211,0.000151
-0.001204,0.000151
-0.001198,0.000151
-0.001191,0.000151
-0.001185,0.000151
-0.001178,0.000151
-0.001172,0.000151
-0.001165,0.000151
-0.001159,0.000151
-0.001152,0.000151
-0.001146,0.000151
-0.001139,0.000151
-0.001133,0.000151
-0.001126,0.000151
-0.001120,0.000151
-0.001113,0.000151
-0.001107,0.000151
-0.001100,0.000151
-0.001094,0.000151
-0.001087,0.000151
-0.001081,0.000151
-0.001074,0.000151
-0.001068,0.000151
-0.001061,0.000151
-0.001055,0.000151
-0.001048,0.000151
-0.001042,0.000151
-0.001035,0.000151
-0.001029,0.000151
-0.001022,0.000151
-0.001016,0.000151
-0.001009,0.000151
-0.001003,0.000151
-0.000996,0.000151
-0.000990,0.000151
-0.000983,0.000151
-0.000977,0.000151
-0.000970,0.000151
-0.000964,0.000151
-0.000957,0.000151
-0.000951,0.000151
-0.000944,0.000151
-0.000938,0.000151
-0.000931,0.000151
-0.000924,0.000151
-0.000918,0.000151
-0.000911,0.000151
-0.000905,0.000151
-0.000898,0.000151
-0.000892,0.000151
-0.000885,0.000151
-0.000879,0.000151
-0.000872,0.000151
-0.000866,0.000151
-0.000859,0.000151
-0.000853,0.000151
-0.000846,0.000151
-0.000840,0.000151
-0.000833,0.000151
-0.000827,0.000151
-0.000820,0.000151
-0.000814,0.000151
-0.000807,0.000151
-0.000801,0.000151
-0.000794,0.000151
-0.000788,0.000151
-0.000781,0.000151
-0.000775,0.000151
-0.000768,0.000151
-0.000762,0.000151
-0.000755,0.000151
-0.000749,0.000151
-0.000742,0.000151
-0.000736,0.000151
-0.000729,0.000151
-0.000723,0.000151
-0.000716,0.000151
-0.000710,0.000151
-0.000703,0.000151
-0.000697,0.000151
-0.000690,0.000151
-0.000684,0.000151
-0.000677,0.000151
-0.000671,0.000151
-0.000664,0.000151
-0.000658,0.000151
-0.000651,0.000151
-0.000645,0.000151
-0.000638,0.000151
-0.000632,0.000151
-0.000625,0.000151
-0.000618,0.000151
-0.000612,0.000151
-0.000605,0.000151
-0.000599,0.000151
-0.000592,0.000151
-0.000586,0.000151
-0.000579,0.000151
-0.000573,0.000151
-0.000566,0.000151
-0.000560,0.000151
-0.000553,0.000151
-0.000547,0.000151
-0.000540,0.000151
-0.000534,0.000151
-0.000527,0.000151
-0.000521,0.000151
-0.000514,0.000151
-0.000508,0.000151
-0.000501,0.000151
-0.000495,0.000151
-0.000488,0.000151
-0.000482,0.000151
-0.000475,0.000151
-0.000469,0.000151
-0.000462,0.000151
-0.000456,0.000151
-0.000449,0.000151
-0.000443,0.000151
-0.000436,0.000151
-0.000430,0.000151
-0.000423,0.000151
-0.000417,0.000151
-0.000410,0.000151
-0.000404,0.000151
-0.000397,0.000151
-0.000391,0.000151
-0.000384,0.000151
-0.000378,0.000151
-0.000371,0.000151
-0.000365,0.000151
-0.000358,0.000151
-0.000352,0.000151
-0.000345,0.000151
-0.000339,0.000151
-0.000332,0.000151
-0.000326,0.000151
-0.000319,0.000151
-0.000313,0.000151
-0.000306,0.000151
-0.000299,0.000151
-0.000293,0.000151
-0.000286,0.000151
-0.000280,0.000151
-0.000273,0.000151
-0.000267,0.000151
-0.000260,0.000151
-0.000254,0.000151
-0.000247,0.000151
-0.000241,0.000151
-0.000234,0.000151
-0.000228,0.000151
-0.000221,0.000151
-0.000215,0.000151
-0.000208,0.000151
-0.000202,0.000151
-0.000195,0.000151
-0.000189,0.000151
-0.000182,0.000151
-0.000176,0.000151
-0.000169,0.000151
-0.000163,0.000151
-0.000156,0.000151
-0.000150,0.000151
-0.000143,0.000151
-0.000137,0.000151
-0.000130,0.000151
-0.000124,0.000151
-0.000117,0.000151
-0.000111,0.000151
-0.000104,0.000151
-0.000098,0.000151
-0.000091,0.000151
-0.000085,0.000151
-0.000078,0.000151
-0.000072,0.000151
-0.000065,0.000151
-0.000059,0.000151
-0.000052,0.000151
-0.000046,0.000151
-0.000039,0.000151
-0.000033,0.000151
-0.000026,0.000151
-0.000020,0.000151
-0.000013,0.000151
-0.000007,0.000151
-0.000000,0.820251
0.000007,0.788090
0.000013,0.788090
0.000020,0.788090
0.000026,0.788090
0.000033,0.796131
0.000039,0.796131
0.000046,0.796131
0.000052,0.796131
0.000059,0.804171
0.000065,0.804171
0.000072,0.804171
0.000078,0.804171
0.000085,0.804171
0.000091,0.804171
0.000098,0.812211
0.000104,0.812211
0.000111,0.812211
0.000117,0.812211
0.000124,0.812211
0.000130,0.812211
0.000137,0.812211
0.000143,0.820251
0.000150,0.820251
0.000156,0.820251
0.000163,0.820251
0.000169,0.820251
0.000176,0.820251
0.000182,0.820251
0.000189,0.820251
0.000195,0.820251
0.000202,0.828291
0.000208,0.828291
0.000215,0.828291
0.000221,0.828291
0.000228,0.828291
0.000234,0.828291
0.000241,0.828291
0.000247,0.828291
0.000254,0.828291
0.000260,0.836332
0.000267,0.836332
0.000273,0.836332
0.000280,0.836332
0.000286,0.836332
0.000293,0.836332
0.000299,0.836332
0.000306,0.836332
0.000312,0.836332
0.000319,0.836332
0.000326,0.836332
0.000332,0.844372
0.000339,0.844372
0.000345,0.844372
0.000352,0.844372
0.000358,0.844372
0.000365,0.844372
0.000371,0.844372
0.000378,0.844372
0.000384,0.844372
0.000391,0.844372
0.000397,0.844372
0.000404,0.844372
0.000410,0.844372
0.000417,0.844372
0.000423,0.844372
0.000430,0.852412
0.000436,0.852412
0.000443,0.852412
0.000449,0.852412
0.000456,0.852412
0.000462,0.852412
0.000469,0.852412
0.000475,0.852412
0.000482,0.852412
0.000488,0.852412
0.000495,0.852412
0.000501,0.852412
0.000508,0.852412
0.000514,0.852412
0.000521,0.852412
0.000527,0.852412
0.000534,0.852412
0.000540,0.852412
0.000547,0.852412
0.000553,0.852412
0.000560,0.860452
0.000566,0.860452
0.000573,0.860452
0.000579,0.860452
0.000586,0.860452
0.000592,0.860452
0.000599,0.860452
0.000605,0.860452
0.000612,0.860452
0.000618,0.860452
0.000625,0.860452
0.000632,0.860452
0.000638,0.860452
0.000645,0.860452
0.000651,0.860452
0.000658,0.860452
0.000664,0.860452
0.000671,0.860452
0.000677,0.860452
0.000684,0.860452
0.000690,0.860452
0.000697,0.860452
0.000703,0.860452
0.000710,0.860452
0.000716,0.860452
0.000723,0.860452
0.000729,0.860452
0.000736,0.860452
0.000742,0.860452
0.000749,0.860452
0.000755,0.860452
0.000762,0.860452
0.000768,0.860452
0.000775,0.860452
0.000781,0.868492
0.000788,0.868492
0.000794,0.868492
0.000801,0.868492
0.000807,0.868492
0.000814,0.868492
0.000820,0.868492
0.000827,0.868492
0.000833,0.868492
0.000840,0.868492
0.000846,0.868492
0.000853,0.868492
0.000859,0.868492
0.000866,0.868492
0.000872,0.868492
0.000879,0.868492
0.000885,0.868492
0.000892,0.868492
0.000898,0.868492
0.000905,0.868492
0.000911,0.868492
0.000918,0.868492
0.000924,0.868492
0.000931,0.868492
0.000937,0.868492
0.000944,0.868492
0.000951,0.868492
0.000957,0.868492
0.000964,0.868492
0.000970,0.868492
0.000977,0.868492
0.000983,0.868492
0.000990,0.868492
0.000996,0.868492
0.001003,0.868492
0.001009,0.868492
0.001016,0.868492
0.001022,0.868492
0.001029,0.868492
0.001035,0.868492
0.001042,0.868492
0.001048,0.868492
0.001055,0.868492
0.001061,0.868492
0.001068,0.868492
0.001074,0.868492
0.001081,0.868492
0.001087,0.868492
0.001094,0.868492
0.001100,0.868492
0.001107,0.868492
0.001113,0.868492
0.001120,0.868492
0.001126,0.868492
0.001133,0.868492
0.001139,0.868492
0.001146,0.868492
0.001152,0.868492
0.001159,0.868492
0.001165,0.868492
0.001172,0.868492
0.001178,0.868492
0.001185,0.868492
0.001191,0.868492
0.001198,0.868492
0.001204,0.868492
0.001211,0.868492
0.001217,0.868492
0.001224,0.868492
0.001230,0.868492
0.001237,0.868492
0.001243,0.868492
0.001250,0.868492
0.001257,0.868492
0.001263,0.868492
0.001270,0.868492
0.001276,0.868492
0.001283,0.868492
0.001289,0.868492
0.001296,0.868492
0.001302,0.868492
0.001309,0.868492
0.001315,0.868492
0.001322,0.868492
0.001328,0.868492
0.001335,0.868492
0.001341,0.868492
0.001348,0.868492
0.001354,0.868492
0.001361,0.868492
0.001367,0.868492
0.001374,0.868492
0.001380,0.868492
0.001387,0.868492
0.001393,0.868492
0.001400,0.868492
0.001406,0.868492
0.001413,0.868492
0.001419,0.868492
0.001426,0.868492
0.001432,0.868492
0.001439,0.868492
0.001445,0.868492
0.001452,0.868492
0.001458,0.868492
0.001465,0.868492
0.001471,0.868492
0.001478,0.868492
0.001484,0.868492
0.001491,0.868492
0.001497,0.868492
0.001504,0.868492
0.001510,0.868492
0.001517,0.868492
0.001523,0.868492
0.001530,0.868492
0.001536,0.868492
0.001543,0.868492
0.001549,0.868492
0.001556,0.868492
0.001562,0.868492
0.001569,0.868492
0.001576,0.868492
0.001582,0.868492
0.001589,0.868492
0.001595,0.868492
0.001602,0.868492
0.001608,0.868492
0.001615,0.868492
0.001621,0.868492
0.001628,0.868492
0.001634,0.868492
0.001641,0.868492
0.001647,0.868492
0.001654,0.868492
0.001660,0.868492
0.001667,0.868492
0.001673,0.868492
0.001680,0.868492
0.001686,0.868492
0.001693,0.868492
0.001699,0.868492
0.001706,0.868492
0.001712,0.868492
0.001719,0.868492
0.001725,0.868492
0.001732,0.868492
0.001738,0.868492
0.001745,0.868492
0.001751,0.868492
0.001758,0.868492
0.001764,0.868492
0.001771,0.868492
0.001777,0.868492
0.001784,0.868492
0.001790,0.868492
0.001797,0.868492
0.001803,0.868492
0.001810,0.868492
0.001816,0.868492
0.001823,0.868492
0.001829,0.868492
0.001836,0.868492
0.001842,0.868492
0.001849,0.868492
0.001855,0.868492
0.001862,0.868492
0.001868,0.868492
0.001875,0.868492
0.001882,0.868492
0.001888,0.868492
0.001895,0.868492
0.001901,0.868492
0.001908,0.868492
0.001914,0.868492
0.001921,0.868492
0.001927,0.868492
0.001934,0.868492
0.001940,0.868492
0.001947,0.868492
0.001953,0.868492
0.001960,0.868492
0.001966,0.868492
0.001973,0.868492
0.001979,0.868492
0.001986,0.868492
0.001992,0.868492
0.001999,0.868492
0.002005,0.868492
0.002012,0.868492
0.002018,0.868492
0.002025,0.868492
0.002031,0.868492
0.002038,0.868492
0.002044,0.868492
0.002051,0.868492
0.002057,0.868492
0.002064,0.868492
0.002070,0.868492
0.002077,0.868492
0.002083,0.868492
0.002090,0.868492
0.002096,0.868492
0.002103,0.868492
0.002109,0.868492
0.002116,0.868492
0.002122,0.868492
0.002129,0.868492
0.002135,0.868492
0.002142,0.868492
0.002148,0.868492
0.002155,0.868492
0.002161,0.868492
0.002168,0.868492
0.002174,0.868492
0.002181,0.868492
0.002187,0.868492
0.002194,0.868492
0.002201,0.868492
0.002207,0.868492
0.002214,0.868492
0.002220,0.868492
0.002227,0.868492
0.002233,0.868492
0.002240,0.868492
0.002246,0.868492
0.002253,0.868492
0.002259,0.868492
0.002266,0.868492
0.002272,0.868492
0.002279,0.868492
0.002285,0.868492
0.002292,0.868492
0.002298,0.868492
0.002305,0.868492
0.002311,0.868492
0.002318,0.868492
0.002324,0.868492
0.002331,0.868492
0.002337,0.868492
0.002344,0.868492
0.002350,0.868492
0.002357,0.868492
0.002363,0.868492
0.002370,0.868492
0.002376,0.868492
0.002383,0.868492
0.002389,0.868492
0.002396,0.868492
0.002402,0.868492
0.002409,0.868492
0.002415,0.868492
0.002422,0.868492
0.002428,0.868492
0.002435,0.868492
0.002441,0.868492
0.002448,0.868492
0.002454,0.868492
0.002461,0.868492
0.002467,0.868492
0.002474,0.868492
0.002480,0.868492
0.002487,0.868492
0.002493,0.868492
0.002500,0.868492
0.002507,0.868492
0.002513,0.868492
0.002520,0.868492
0.002526,0.868492
0.002533,0.868492
0.002539,0.868492
0.002546,0.868492
0.002552,0.868492
0.002559,0.868492
0.002565,0.868492
0.002572,0.868492
0.002578,0.868492
0.002585,0.868492
0.002591,0.868492
0.002598,0.868492
0.002604,0.868492
0.002611,0.868492
0.002617,0.868492
0.002624,0.868492
0.002630,0.868492
0.002637,0.868492
0.002643,0.868492
0.002650,0.868492
0.002656,0.868492
0.002663,0.868492
0.002669,0.868492
0.002676,0.868492
0.002682,0.868492
0.002689,0.868492
0.002695,0.868492
0.002702,0.868492
0.002708,0.868492
0.002715,0.868492
0.002721,0.868492
0.002728,0.868492
0.002734,0.868492
0.002741,0.868492
0.002747,0.868492
0.002754,0.868492
0.002760,0.868492
0.002767,0.868492
0.002773,0.868492
0.002780,0.868492
0.002786,0.868492
0.002793,0.868492
0.002799,0.868492
0.002806,0.868492
0.002812,0.868492
0.002819,0.868492
0.002826,0.868492
0.002832,0.868492
0.002839,0.868492
0.002845,0.868492
0.002852,0.868492
0.002858,0.868492
0.002865,0.868492
0.002871,0.868492
0.002878,0.868492
0.002884,0.868492
0.002891,0.868492
0.002897,0.868492
0.002904,0.868492
0.002910,0.868492
0.002917,0.868492
0.002923,0.868492
0.002930,0.868492
0.002936,0.868492
0.002943,0.868492
0.002949,0.868492
0.002956,0.876533
0.002962,0.868492
0.002969,0.876533
0.002975,0.868492
0.002982,0.868492
0.002988,0.868492
0.002995,0.868492
0.003001,0.868492
0.003008,0.868492
0.003014,0.876533
0.003021,0.868492
0.003027,0.868492
0.003034,0.868492
0.003040,0.868492
0.003047,0.868492
0.003053,0.868492
0.003060,0.868492
0.003066,0.868492
0.003073,0.868492
0.003079,0.868492
0.003086,0.868492
0.003092,0.868492
0.003099,0.876533
0.003105,0.876533
0.003112,0.868492
0.003118,0.876533
0.003125,0.868492
0.003132,0.876533
0.003138,0.876533
0.003145,0.868492
0.003151,0.876533
0.003158,0.876533
0.003164,0.876533
0.003171,0.876533
0.003177,0.876533
0.003184,0.876533
0.003190,0.876533
0.003197,0.876533
0.003203,0.876533
0.003210,0.868492
0.003216,0.876533
0.003223,0.876533
0.003229,0.876533
0.003236,0.876533
0.003242,0.868492
0.003249,0.876533
0.003255,0.876533
0.003262,0.876533
0.003268,0.876533
0.003275,0.876533
0.003281,0.876533
0.003288,0.876533
0.003294,0.876533
0.003301,0.876533
0.003307,0.876533
0.003314,0.876533
0.003320,0.876533
0.003327,0.876533
0.003333,0.876533
0.003340,0.876533
0.003346,0.876533
0.003353,0.876533
0.003359,0.876533
0.003366,0.876533
0.003372,0.876533
0.003379,0.876533
0.003385,0.876533
0.003392,0.876533
0.003398,0.876533
0.003405,0.876533
0.003411,0.876533
0.003418,0.876533
0.003424,0.876533
0.003431,0.876533
0.003437,0.876533
0.003444,0.876533
0.003451,0.876533
0.003457,0.876533
0.003464,0.876533
0.003470,0.876533
0.003477,0.876533
0.003483,0.876533
0.003490,0.876533
0.003496,0.876533
0.003503,0.876533
0.003509,0.876533
0.003516,0.876533
0.003522,0.876533
0.003529,0.876533
0.003535,0.876533
0.003542,0.876533
0.003548,0.876533
0.003555,0.876533
0.003561,0.876533
0.003568,0.876533
0.003574,0.876533
0.003581,0.876533
0.003587,0.876533
0.003594,0.876533
0.003600,0.876533
0.003607,0.876533
0.003613,0.876533
0.003620,0.876533
0.003626,0.876533
0.003633,0.876533
0.003639,0.876533
0.003646,0.876533
0.003652,0.876533
0.003659,0.876533
0.003665,0.876533
0.003672,0.876533
0.003678,0.876533
0.003685,0.876533
0.003691,0.876533
0.003698,0.876533
0.003704,0.876533
0.003711,0.876533
0.003717,0.876533
0.003724,0.876533
0.003730,0.876533
0.003737,0.876533
0.003743,0.876533
0.003750,0.876533
0.003757,0.876533
0.003763,0.876533
0.003770,0.876533
0.003776,0.876533
0.003783,0.876533
0.003789,0.876533
0.003796,0.876533
0.003802,0.876533
0.003809,0.876533
0.003815,0.876533
0.003822,0.876533
0.003828,0.876533
0.003835,0.876533
0.003841,0.876533
0.003848,0.876533
0.003854,0.876533
0.003861,0.876533
0.003867,0.876533
0.003874,0.876533
0.003880,0.876533
0.003887,0.876533
0.003893,0.876533
0.003900,0.876533
0.003906,0.876533
0.003913,0.876533
0.003919,0.876533
0.003926,0.876533
0.003932,0.876533
0.003939,0.876533
0.003945,0.876533
0.003952,0.876533
0.003958,0.876533
0.003965,0.876533
0.003971,0.876533
0.003978,0.876533
0.003984,0.876533
0.003991,0.876533
0.003997,0.876533
0.004004,0.876533
0.004010,0.876533
0.004017,0.876533
0.004023,0.876533
0.004030,0.876533
0.004036,0.876533
0.004043,0.876533
0.004049,0.876533
0.004056,0.876533
0.004062,0.876533
0.004069,0.876533
0.004076,0.876533
0.004082,0.876533
0.004089,0.876533
0.004095,0.876533
0.004102,0.876533
0.004108,0.876533
0.004115,0.876533
0.004121,0.876533
0.004128,0.876533
0.004134,0.876533
0.004141,0.876533
0.004147,0.876533
0.004154,0.876533
0.004160,0.876533
0.004167,0.876533
0.004173,0.876533
0.004180,0.876533
0.004186,0.876533
0.004193,0.876533
0.004199,0.876533
0.004206,0.876533
0.004212,0.876533
0.004219,0.876533
0.004225,0.876533
0.004232,0.876533
0.004238,0.876533
0.004245,0.876533
0.004251,0.876533
0.004258,0.876533
0.004264,0.876533
0.004271,0.876533
0.004277,0.876533
0.004284,0.876533
0.004290,0.876533
0.004297,0.876533
0.004303,0.876533
0.004310,0.876533
0.004316,0.876533
0.004323,0.876533
0.004329,0.876533
0.004336,0.876533
0.004342,0.876533
0.004349,0.876533
0.004355,0.876533
0.004362,0.876533
0.004368,0.876533
0.004375,0.876533
0.004382,0.876533
0.004388,0.876533
0.004395,0.876533
0.004401,0.876533
0.004408,0.876533
0.004414,0.876533
0.004421,0.876533
0.004427,0.876533
0.004434,0.876533
0.004440,0.876533
0.004447,0.876533
0.004453,0.876533
0.004460,0.876533
0.004466,0.876533
0.004473,0.876533
0.004479,0.876533
0.004486,0.876533
0.004492,0.876533
0.004499,0.876533
0.004505,0.876533
0.004512,0.876533
0.004518,0.876533
0.004525,0.876533
0.004531,0.876533
0.004538,0.876533
0.004544,0.876533
0.004551,0.876533
0.004557,0.876533
0.004564,0.876533
0.004570,0.876533
0.004577,0.876533
0.004583,0.876533
0.004590,0.876533
0.004596,0.876533
0.004603,0.876533
0.004609,0.876533
0.004616,0.876533
0.004622,0.876533
0.004629,0.876533
0.004635,0.876533
0.004642,0.876533
0.004648,0.876533
0.004655,0.876533
0.004661,0.876533
0.004668,0.876533
0.004674,0.876533
0.004681,0.876533
0.004687,0.876533
0.004694,0.876533
0.004701,0.876533
0.004707,0.876533
0.004714,0.876533
0.004720,0.876533
0.004727,0.876533
0.004733,0.876533
0.004740,0.876533
0.004746,0.876533
0.004753,0.876533
0.004759,0.876533
0.004766,0.876533
0.004772,0.876533
0.004779,0.876533
0.004785,0.876533
0.004792,0.876533
0.004798,0.876533
0.004805,0.876533
0.004811,0.876533
0.004818,0.876533
0.004824,0.876533
0.004831,0.876533
0.004837,0.876533
0.004844,0.876533
0.004850,0.876533
0.004857,0.876533
0.004863,0.876533
0.004870,0.876533
0.004876,0.876533
0.004883,0.876533
0.004889,0.876533
0.004896,0.876533
0.004902,0.876533
0.004909,0.876533
0.004915,0.876533
0.004922,0.876533
0.004928,0.876533
0.004935,0.876533
0.004941,0.876533
0.004948,0.876533
0.004954,0.876533
0.004961,0.876533
0.004967,0.876533
0.004974,0.876533
0.004980,0.876533
0.004987,0.876533
0.004993,0.876533
0.005000,0.876533
0.005007,0.876533
0.005013,0.876533
0.005020,0.876533
0.005026,0.876533
0.005033,0.876533
0.005039,0.876533
0.005046,0.876533
0.005052,0.876533
0.005059,0.876533
0.005065,0.876533
0.005072,0.876533
0.005078,0.876533
0.005085,0.876533
0.005091,0.876533
0.005098,0.876533
0.005104,0.876533
0.005111,0.876533
0.005117,0.876533
0.005124,0.876533
0.005130,0.876533
0.005137,0.876533
0.005143,0.876533
0.005150,0.876533
0.005156,0.876533
0.005163,0.876533
0.005169,0.876533
0.005176,0.876533
0.005182,0.876533
0.005189,0.876533
0.005195,0.876533
0.005202,0.876533
0.005208,0.876533
0.005215,0.876533
0.005221,0.876533
0.005228,0.876533
0.005234,0.876533
0.005241,0.876533
0.005247,0.876533
0.005254,0.876533
0.005260,0.876533
0.005267,0.876533
0.005273,0.876533
0.005280,0.876533
0.005286,0.876533
0.005293,0.876533
0.005299,0.876533
0.005306,0.876533
0.005312,0.876533
0.005319,0.876533
0.005326,0.876533
0.005332,0.876533
0.005339,0.876533
0.005345,0.876533
0.005352,0.876533
0.005358,0.876533
0.005365,0.876533
0.005371,0.876533
0.005378,0.876533
0.005384,0.876533
0.005391,0.876533
0.005397,0.876533
0.005404,0.876533
0.005410,0.876533
0.005417,0.876533
0.005423,0.876533
0.005430,0.876533
0.005436,0.876533
0.005443,0.876533
0.005449,0.876533
0.005456,0.876533
0.005462,0.876533
0.005469,0.876533
0.005475,0.876533
0.005482,0.876533
0.005488,0.876533
0.005495,0.876533
0.005501,0.876533
0.005508,0.876533
0.005514,0.876533
0.005521,0.876533
0.005527,0.876533
0.005534,0.876533
0.005540,0.876533
0.005547,0.876533
0.005553,0.876533
0.005560,0.876533
0.005566,0.876533
0.005573,0.876533
0.005579,0.876533
0.005586,0.876533
0.005592,0.876533
0.005599,0.876533
0.005605,0.876533
0.005612,0.876533
0.005618,0.876533
0.005625,0.876533
0.005632,0.876533
0.005638,0.876533
0.005645,0.876533
0.005651,0.876533
0.005658,0.876533
0.005664,0.876533
0.005671,0.876533
0.005677,0.876533
0.005684,0.876533
0.005690,0.876533
0.005697,0.876533
0.005703,0.876533
0.005710,0.876533
0.005716,0.876533
0.005723,0.876533
0.005729,0.876533
