# System Information
# hostname: PHLAB4-81
# platform: Windows-11-10.0.26100-SP0
# experiment_date: 2025-09-18 15:49:57
# frequency: 1000
# amplitude: 10.0

DateTime,Temp (C),RMS CH1 (V),RMS CH2 (V),Phase Shift (deg),Heater Voltage (V),Heater Current (A)
18/09/2025 15:21:18,21.39,0.7000,1.0150,-13.6,50.00,0.602
18/09/2025 15:21:19,21.43,0.7010,1.0150,-13.8,50.00,0.602
18/09/2025 15:21:20,21.45,0.7010,1.0150,-13.8,50.00,0.603
18/09/2025 15:21:21,21.51,0.7000,1.0140,-13.4,50.00,0.603
18/09/2025 15:21:22,21.54,0.7000,1.0150,-13.7,50.00,0.603
18/09/2025 15:21:23,21.58,0.7010,1.0150,-13.9,50.00,0.603
18/09/2025 15:21:24,21.65,0.7000,1.0150,-13.5,50.00,0.603
18/09/2025 15:21:25,21.74,0.7000,1.0150,-13.9,50.00,0.603
18/09/2025 15:21:26,21.83,0.7000,1.0140,-13.8,50.00,0.603
18/09/2025 15:21:27,21.91,0.7000,1.0150,-13.4,50.00,0.603
18/09/2025 15:21:28,21.99,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:21:29,22.11,0.7000,1.0150,-13.7,50.00,0.603
18/09/2025 15:21:30,22.24,0.7000,1.0150,-13.8,50.00,0.603
18/09/2025 15:21:31,22.38,0.7010,1.0150,-13.8,50.00,0.603
18/09/2025 15:21:32,22.50,0.7010,1.0150,-13.9,50.00,0.603
18/09/2025 15:21:33,22.65,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:21:34,22.80,0.7000,1.0150,-13.9,50.00,0.603
18/09/2025 15:21:35,22.97,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:21:36,23.13,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:21:37,23.30,0.7000,1.0140,-13.6,50.00,0.603
18/09/2025 15:21:38,23.48,0.7010,1.0150,-11.4,50.00,0.603
18/09/2025 15:21:39,23.67,0.7000,1.0150,-13.5,50.00,0.603
18/09/2025 15:21:40,23.88,0.7000,1.0140,-13.7,50.00,0.603
18/09/2025 15:21:41,24.08,0.7010,1.0150,-13.6,50.00,0.603
18/09/2025 15:21:42,24.28,0.7010,1.0150,-13.6,50.00,0.603
18/09/2025 15:21:43,24.50,0.7000,1.0150,-14.0,50.00,0.603
18/09/2025 15:21:44,24.72,0.7010,1.0150,-13.2,50.00,0.603
18/09/2025 15:21:45,24.97,0.7000,1.0150,-13.5,50.00,0.603
18/09/2025 15:21:46,25.20,0.7010,1.0150,-13.9,50.00,0.603
18/09/2025 15:21:47,25.44,0.7000,1.0150,-13.8,50.00,0.603
18/09/2025 15:21:48,25.69,0.7010,1.0150,-14.0,50.00,0.603
18/09/2025 15:21:49,25.94,0.7000,1.0150,-11.3,50.00,0.603
18/09/2025 15:21:50,26.19,0.7000,1.0150,-13.9,50.00,0.603
18/09/2025 15:21:51,26.46,0.7000,1.0150,-11.5,50.00,0.603
18/09/2025 15:21:52,26.73,0.7010,1.0150,-14.2,50.00,0.603
18/09/2025 15:21:53,27.01,0.7000,1.0150,-13.5,50.00,0.603
18/09/2025 15:21:54,27.28,0.7000,1.0150,-14.0,50.00,0.603
18/09/2025 15:21:55,27.57,0.7010,1.0150,-14.0,50.00,0.603
18/09/2025 15:21:56,27.86,0.7010,1.0150,-14.0,50.00,0.603
18/09/2025 15:21:57,28.15,0.7000,1.0150,-13.4,50.00,0.603
18/09/2025 15:21:59,28.45,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:22:00,28.78,0.7000,1.0160,-13.8,50.00,0.603
18/09/2025 15:22:01,29.09,0.7010,1.0150,-13.7,50.00,0.603
18/09/2025 15:22:02,29.42,0.7000,1.0150,-13.8,50.00,0.603
18/09/2025 15:22:03,29.74,0.7010,1.0150,-13.9,50.00,0.603
18/09/2025 15:22:04,30.06,0.7010,1.0150,-13.8,50.00,0.603
18/09/2025 15:22:05,30.39,0.7010,1.0160,-13.4,50.00,0.603
18/09/2025 15:22:06,30.72,0.7010,1.0150,-14.0,50.00,0.603
18/09/2025 15:22:07,31.08,0.7000,1.0150,-13.8,50.00,0.603
18/09/2025 15:22:08,31.42,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:22:09,31.76,0.7000,1.0160,-13.9,50.00,0.603
18/09/2025 15:22:10,32.09,0.7000,1.0160,-13.9,50.00,0.603
18/09/2025 15:22:11,32.43,0.7000,1.0150,-13.6,50.00,0.603
18/09/2025 15:22:12,32.81,0.7000,1.0150,-13.2,50.00,0.603
18/09/2025 15:22:13,33.19,0.7000,1.0160,-14.1,50.00,0.603
18/09/2025 15:22:14,33.56,0.7010,1.0160,-14.1,50.00,0.603
18/09/2025 15:22:15,33.90,0.7000,1.0160,-13.8,50.00,0.603
18/09/2025 15:22:16,34.24,0.7000,1.0160,-11.3,50.00,0.603
18/09/2025 15:22:17,34.63,0.7010,1.0160,-13.8,50.00,0.603
18/09/2025 15:22:18,35.03,0.7010,1.0160,-13.7,50.00,0.603
18/09/2025 15:22:19,35.43,0.7010,1.0160,-14.0,50.00,0.603
18/09/2025 15:22:20,35.78,0.7010,1.0160,-13.9,50.00,0.603
18/09/2025 15:22:21,36.14,0.7010,1.0160,-14.0,50.00,0.603
18/09/2025 15:22:22,36.52,0.7000,1.0160,-13.9,50.00,0.603
18/09/2025 15:22:23,36.93,0.7010,1.0160,-13.7,50.00,0.603
18/09/2025 15:22:24,37.35,0.7010,1.0160,-13.8,50.00,0.603
18/09/2025 15:22:25,37.74,0.7000,1.0160,-13.7,50.00,0.603
18/09/2025 15:22:26,38.10,0.7010,1.0160,-13.5,50.00,0.603
18/09/2025 15:22:27,38.47,0.7000,1.0160,-13.4,50.00,0.603
18/09/2025 15:22:28,38.89,0.7000,1.0160,-13.9,50.00,0.603
18/09/2025 15:22:29,39.32,0.7000,1.0160,-13.7,50.00,0.603
18/09/2025 15:22:30,39.74,0.7010,1.0160,-14.5,50.00,0.602
18/09/2025 15:22:31,40.14,0.7010,1.0160,-13.7,50.00,0.602
18/09/2025 15:22:32,40.54,0.7000,1.0160,-13.7,50.00,0.602
18/09/2025 15:22:33,40.95,0.7010,1.0160,-13.8,50.00,0.602
18/09/2025 15:22:34,41.36,0.7000,1.0160,-13.7,50.00,0.602
18/09/2025 15:22:35,41.77,0.7010,1.0160,-13.1,50.00,0.602
18/09/2025 15:22:36,42.18,0.7010,1.0160,-14.1,50.00,0.602
